node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
25127 25131 6323 5.6370 -7.9202 -27.1826 5.7188 -7.8776 -27.2212 0.0227 0.1000 0.6275 0.5882 0.1176 9.9473 3.0000 
25131 25132 6323 5.7188 -7.8776 -27.2212 5.8005 -7.8345 -27.2595 0.0227 0.1000 0.6275 0.5882 0.1176 10.0371 3.0000 
25132 25133 6323 5.8005 -7.8345 -27.2595 5.8821 -7.7916 -27.2983 0.0227 0.1000 0.6275 0.5882 0.1176 10.1790 3.0000 
25133 25134 6323 5.8821 -7.7916 -27.2983 5.9633 -7.7554 -27.3441 0.0227 0.1000 0.6275 0.5882 0.1176 10.5433 3.0000 
25134 25135 6323 5.9633 -7.7554 -27.3441 5.9873 -7.7450 -27.3590 0.0227 0.0301 0.6275 0.5882 0.1176 11.6002 3.0000 
25128 25136 6324 5.8335 -8.1918 -27.4150 5.9184 -8.2021 -27.3633 0.0206 0.1000 0.6275 0.5882 0.1176 10.4247 3.0000 
25136 25137 6324 5.9184 -8.2021 -27.3633 6.0064 -8.2207 -27.3195 0.0206 0.1000 0.6275 0.5882 0.1176 10.5019 3.0000 
25137 25138 6324 6.0064 -8.2207 -27.3195 6.0943 -8.2389 -27.2754 0.0206 0.1000 0.6275 0.5882 0.1176 10.6265 3.0000 
25138 25139 6324 6.0943 -8.2389 -27.2754 6.1826 -8.2563 -27.2318 0.0206 0.1000 0.6275 0.5882 0.1176 10.9915 3.0000 
25139 25140 6324 6.1826 -8.2563 -27.2318 6.2002 -8.2595 -27.2216 0.0206 0.0206 0.6275 0.5882 0.1176 11.7944 3.0000 
25129 25141 6325 6.0073 -8.4409 -27.6230 6.0768 -8.3849 -27.6680 0.0234 0.1000 0.6275 0.5882 0.1176 14.0845 3.0000 
25141 25142 6325 6.0768 -8.3849 -27.6680 6.1483 -8.3319 -27.7138 0.0234 0.1000 0.6275 0.5882 0.1176 14.1691 3.0000 
25142 25143 6325 6.1483 -8.3319 -27.7138 6.2168 -8.2890 -27.7726 0.0234 0.1000 0.6275 0.5882 0.1176 14.3121 3.0000 
25143 25144 6325 6.2168 -8.2890 -27.7726 6.2864 -8.2494 -27.8326 0.0234 0.1000 0.6275 0.5882 0.1176 15.0206 3.0000 
25144 25145 6325 6.2864 -8.2494 -27.8326 6.2885 -8.2483 -27.8343 0.0234 0.0029 0.6275 0.5882 0.1176 15.3600 3.0000 
24308 25146 6326 5.4403 -7.7813 -27.7772 5.5349 -7.8546 -27.9078 0.0376 0.1772 0.5490 0.4902 0.1569 9.8197 2.0000 
25146 25147 6326 5.5349 -7.8546 -27.9078 5.7573 -8.0279 -28.2172 0.0376 0.4186 0.5490 0.4902 0.1569 10.1475 2.0000 
25147 25148 6326 5.7573 -8.0279 -28.2172 6.0132 -8.2328 -28.5527 0.0376 0.4691 0.5490 0.4902 0.1569 13.2765 2.0000 
25146 25149 6327 5.5349 -7.8546 -27.9078 5.6216 -7.8074 -27.9238 0.0224 0.1000 0.6275 0.5882 0.1176 10.2620 3.0000 
25149 25150 6327 5.6216 -7.8074 -27.9238 5.7073 -7.7574 -27.9357 0.0224 0.1000 0.6275 0.5882 0.1176 10.3400 3.0000 
25150 25151 6327 5.7073 -7.7574 -27.9357 5.7954 -7.7119 -27.9492 0.0224 0.1000 0.6275 0.5882 0.1176 10.4702 3.0000 
25151 25152 6327 5.7954 -7.7119 -27.9492 5.8847 -7.6728 -27.9714 0.0224 0.1000 0.6275 0.5882 0.1176 10.9853 3.0000 
25152 25153 6327 5.8847 -7.6728 -27.9714 5.8919 -7.6696 -27.9733 0.0224 0.0081 0.6275 0.5882 0.1176 11.5796 3.0000 
25147 25154 6328 5.7573 -8.0279 -28.2172 5.6925 -8.0743 -28.2776 0.0180 0.1000 0.6275 0.5882 0.1176 13.3302 3.0000 
25154 25155 6328 5.6925 -8.0743 -28.2776 5.6361 -8.1359 -28.3326 0.0180 0.1000 0.6275 0.5882 0.1176 13.4043 3.0000 
25155 25156 6328 5.6361 -8.1359 -28.3326 5.5834 -8.1993 -28.3891 0.0180 0.1000 0.6275 0.5882 0.1176 13.5250 3.0000 
25156 25157 6328 5.5834 -8.1993 -28.3891 5.5198 -8.2595 -28.4373 0.0180 0.1000 0.6275 0.5882 0.1176 13.8972 3.0000 
25157 25158 6328 5.5198 -8.2595 -28.4373 5.5086 -8.2701 -28.4460 0.0180 0.0176 0.6275 0.5882 0.1176 14.6310 3.0000 
24310 25159 6329 5.3826 -7.7621 -28.4503 5.5048 -7.8684 -28.5357 0.0261 0.1831 0.5490 0.4902 0.1569 10.0259 2.0000 
25159 25160 6329 5.5048 -7.8684 -28.5357 5.7502 -8.1288 -28.7487 0.0261 0.4164 0.5490 0.4902 0.1569 10.3376 2.0000 
25160 25161 6329 5.7502 -8.1288 -28.7487 5.9480 -8.2584 -29.0475 0.0261 0.3810 0.5490 0.4902 0.1569 12.8539 2.0000 
25159 25162 6330 5.5048 -7.8684 -28.5357 5.5932 -7.8346 -28.5036 0.0148 0.1000 0.6275 0.5882 0.1176 10.3605 3.0000 
25162 25163 6330 5.5932 -7.8346 -28.5036 5.6803 -7.8014 -28.4672 0.0148 0.1000 0.6275 0.5882 0.1176 10.4469 3.0000 
25163 25164 6330 5.6803 -7.8014 -28.4672 5.7626 -7.7598 -28.4287 0.0148 0.1000 0.6275 0.5882 0.1176 10.6007 3.0000 
25164 25165 6330 5.7626 -7.7598 -28.4287 5.8345 -7.7162 -28.4029 0.0148 0.0879 0.6275 0.5882 0.1176 11.6988 3.0000 
25160 25166 6331 5.7502 -8.1288 -28.7487 5.8452 -8.1555 -28.7329 0.0209 0.1000 0.6275 0.5882 0.1176 12.9182 3.0000 
25166 25167 6331 5.8452 -8.1555 -28.7329 5.9414 -8.1825 -28.7275 0.0209 0.1000 0.6275 0.5882 0.1176 13.0100 3.0000 
25167 25168 6331 5.9414 -8.1825 -28.7275 6.0386 -8.2061 -28.7285 0.0209 0.1000 0.6275 0.5882 0.1176 13.1726 3.0000 
25168 25169 6331 6.0386 -8.2061 -28.7285 6.1251 -8.2283 -28.7271 0.0209 0.0893 0.6275 0.5882 0.1176 14.3490 3.0000 
24312 25170 6332 5.3030 -7.7477 -29.0427 5.1292 -7.7363 -29.0378 0.0351 0.1742 0.5490 0.4902 0.1569 10.2408 2.0000 
25170 25171 6332 5.1292 -7.7363 -29.0378 4.7167 -7.7891 -29.0622 0.0351 0.4166 0.5490 0.4902 0.1569 10.7008 2.0000 
25171 25172 6332 4.7167 -7.7891 -29.0622 4.4663 -7.8761 -29.1053 0.0351 0.2686 0.5490 0.4902 0.1569 13.5228 2.0000 
25170 25173 6333 5.1292 -7.7363 -29.0378 5.1123 -7.6377 -29.0369 0.0162 0.1000 0.6275 0.5882 0.1176 10.5392 3.0000 
25173 25174 6333 5.1123 -7.6377 -29.0369 5.0942 -7.5400 -29.0260 0.0162 0.1000 0.6275 0.5882 0.1176 10.6138 3.0000 
25174 25175 6333 5.0942 -7.5400 -29.0260 5.0803 -7.4412 -29.0193 0.0162 0.1000 0.6275 0.5882 0.1176 10.7352 3.0000 
25175 25176 6333 5.0803 -7.4412 -29.0193 5.0676 -7.3422 -29.0132 0.0162 0.1000 0.6275 0.5882 0.1176 11.1113 3.0000 
25176 25177 6333 5.0676 -7.3422 -29.0132 5.0654 -7.3250 -29.0120 0.0162 0.0174 0.6275 0.5882 0.1176 11.8468 3.0000 
25171 25178 6334 4.7167 -7.7891 -29.0622 4.7070 -7.7586 -28.9675 0.0199 0.1000 0.6275 0.5882 0.1176 13.5813 3.0000 
25178 25179 6334 4.7070 -7.7586 -28.9675 4.6954 -7.7272 -28.8732 0.0199 0.1000 0.6275 0.5882 0.1176 13.6628 3.0000 
25179 25180 6334 4.6954 -7.7272 -28.8732 4.6841 -7.6888 -28.7816 0.0199 0.1000 0.6275 0.5882 0.1176 13.7986 3.0000 
25180 25181 6334 4.6841 -7.6888 -28.7816 4.6676 -7.6354 -28.6987 0.0199 0.1000 0.6275 0.5882 0.1176 14.3184 3.0000 
25181 25182 6334 4.6676 -7.6354 -28.6987 4.6663 -7.6307 -28.6911 0.0199 0.0089 0.6275 0.5882 0.1176 14.9632 3.0000 
24314 25183 6335 5.3071 -7.7026 -29.6183 5.6427 -7.2899 -29.9876 0.0311 0.6476 0.5490 0.4902 0.1569 12.2750 2.0000 
24316 25184 6336 5.2736 -7.6406 -30.2147 4.9736 -8.0687 -30.5639 0.0336 0.6286 0.5490 0.4902 0.1569 13.3101 2.0000 
24318 25185 6337 5.2661 -7.6127 -30.7903 5.2364 -7.4532 -30.8219 0.0322 0.1652 0.5490 0.4902 0.1569 10.8020 2.0000 
25185 25186 6337 5.2364 -7.4532 -30.8219 5.1464 -7.0318 -30.8636 0.0322 0.4329 0.5490 0.4902 0.1569 12.7539 2.0000 
25185 25187 6338 5.2364 -7.4532 -30.8219 5.2318 -7.4254 -30.9178 0.0214 0.1000 0.6275 0.5882 0.1176 12.8086 3.0000 
25187 25188 6338 5.2318 -7.4254 -30.9178 5.2235 -7.4133 -31.0167 0.0214 0.1000 0.6275 0.5882 0.1176 12.8823 3.0000 
25188 25189 6338 5.2235 -7.4133 -31.0167 5.2101 -7.3866 -31.1121 0.0214 0.1000 0.6275 0.5882 0.1176 12.9963 3.0000 
25189 25190 6338 5.2101 -7.3866 -31.1121 5.1947 -7.3586 -31.2069 0.0214 0.1000 0.6275 0.5882 0.1176 13.2590 3.0000 
25190 25191 6338 5.1947 -7.3586 -31.2069 5.1884 -7.3469 -31.2456 0.0214 0.0409 0.6275 0.5882 0.1176 14.2212 3.0000 
24320 25192 6339 5.2499 -7.5795 -31.4739 4.5285 -7.6716 -31.6111 0.0316 0.7401 0.5490 0.4902 0.1569 13.2927 2.0000 
24322 25193 6340 5.2725 -7.6056 -32.0243 5.4360 -7.6150 -32.0537 0.0249 0.1664 0.5490 0.4902 0.1569 11.2260 2.0000 
25193 25194 6340 5.4360 -7.6150 -32.0537 5.8033 -7.6316 -32.1051 0.0249 0.3713 0.5490 0.4902 0.1569 11.5458 2.0000 
25194 25195 6340 5.8033 -7.6316 -32.1051 6.2206 -7.5959 -32.2345 0.0249 0.4383 0.5490 0.4902 0.1569 14.7307 2.0000 
25193 25196 6341 5.4360 -7.6150 -32.0537 5.4740 -7.5433 -31.9953 0.0222 0.1000 0.6275 0.5882 0.1176 11.6931 3.0000 
25196 25197 6341 5.4740 -7.5433 -31.9953 5.5199 -7.4906 -31.9238 0.0222 0.1000 0.6275 0.5882 0.1176 11.7808 3.0000 
25197 25198 6341 5.5199 -7.4906 -31.9238 5.5657 -7.4376 -31.8525 0.0222 0.1000 0.6275 0.5882 0.1176 11.9439 3.0000 
25198 25199 6341 5.5657 -7.4376 -31.8525 5.5947 -7.3892 -31.8002 0.0222 0.0769 0.6275 0.5882 0.1176 12.9850 3.0000 
25194 25200 6342 5.8033 -7.6316 -32.1051 5.8359 -7.5390 -32.1241 0.0201 0.1000 0.6275 0.5882 0.1176 14.7935 3.0000 
25200 25201 6342 5.8359 -7.5390 -32.1241 5.8685 -7.4464 -32.1430 0.0201 0.1000 0.6275 0.5882 0.1176 14.8849 3.0000 
25201 25202 6342 5.8685 -7.4464 -32.1430 5.8952 -7.3518 -32.1613 0.0201 0.1000 0.6275 0.5882 0.1176 15.0550 3.0000 
25202 25203 6342 5.8952 -7.3518 -32.1613 5.9089 -7.2942 -32.1663 0.0201 0.0594 0.6275 0.5882 0.1176 15.3600 3.0000 
24324 25204 6343 5.2996 -7.6470 -32.6770 5.4422 -7.7470 -32.6927 0.0316 0.1749 0.5490 0.4902 0.1569 11.4450 2.0000 
25204 25205 6343 5.4422 -7.7470 -32.6927 5.7733 -7.9081 -32.7829 0.0316 0.3790 0.5490 0.4902 0.1569 11.6740 2.0000 
25205 25206 6343 5.7733 -7.9081 -32.7829 6.0900 -8.0943 -32.8666 0.0316 0.3768 0.5490 0.4902 0.1569 11.9939 2.0000 
25206 25207 6343 6.0900 -8.0943 -32.8666 6.4344 -8.3452 -32.9685 0.0316 0.4381 0.5490 0.4902 0.1569 12.6724 2.0000 
25207 25208 6343 6.4344 -8.3452 -32.9685 6.6851 -8.5265 -33.0346 0.0316 0.3163 0.5490 0.4902 0.1569 15.3600 2.0000 
25204 25209 6344 5.4422 -7.7470 -32.6927 5.4935 -7.7191 -32.7739 0.0215 0.1000 0.6275 0.5882 0.1176 11.7016 3.0000 
25209 25210 6344 5.4935 -7.7191 -32.7739 5.5480 -7.6890 -32.8521 0.0215 0.1000 0.6275 0.5882 0.1176 11.7923 3.0000 
25210 25211 6344 5.5480 -7.6890 -32.8521 5.6033 -7.6627 -32.9312 0.0215 0.1000 0.6275 0.5882 0.1176 11.9588 3.0000 
25211 25212 6344 5.6033 -7.6627 -32.9312 5.6472 -7.6407 -32.9944 0.0215 0.0801 0.6275 0.5882 0.1176 13.0582 3.0000 
25205 25213 6345 5.7733 -7.9081 -32.7829 5.8522 -7.8471 -32.7762 0.0236 0.1000 0.6275 0.5882 0.1176 11.9957 3.0000 
25213 25214 6345 5.8522 -7.8471 -32.7762 5.9320 -7.7868 -32.7765 0.0236 0.1000 0.6275 0.5882 0.1176 12.0673 3.0000 
25214 25215 6345 5.9320 -7.7868 -32.7765 6.0109 -7.7254 -32.7736 0.0236 0.1000 0.6275 0.5882 0.1176 12.1855 3.0000 
25215 25216 6345 6.0109 -7.7254 -32.7736 6.0848 -7.6604 -32.7913 0.0236 0.1000 0.6275 0.5882 0.1176 12.5997 3.0000 
25216 25217 6345 6.0848 -7.6604 -32.7913 6.0935 -7.6525 -32.7935 0.0236 0.0120 0.6275 0.5882 0.1176 13.2243 3.0000 
25206 25218 6346 6.0900 -8.0943 -32.8666 6.0948 -8.1845 -32.9094 0.0197 0.1000 0.6275 0.5882 0.1176 12.4998 3.0000 
25218 25219 6346 6.0948 -8.1845 -32.9094 6.1046 -8.2748 -32.9513 0.0197 0.1000 0.6275 0.5882 0.1176 12.5810 3.0000 
25219 25220 6346 6.1046 -8.2748 -32.9513 6.1242 -8.3653 -32.9891 0.0197 0.1000 0.6275 0.5882 0.1176 12.7089 3.0000 
25220 25221 6346 6.1242 -8.3653 -32.9891 6.1466 -8.4520 -33.0335 0.0197 0.1000 0.6275 0.5882 0.1176 13.0327 3.0000 
25221 25222 6346 6.1466 -8.4520 -33.0335 6.1533 -8.4786 -33.0486 0.0197 0.0313 0.6275 0.5882 0.1176 14.0007 3.0000 
24326 25223 6348 5.2909 -7.6871 -33.2246 5.7954 -7.5549 -33.1042 0.0289 0.5352 0.5490 0.4902 0.1569 13.3811 2.0000 
24328 25224 6349 5.2715 -7.7390 -33.7658 5.3503 -7.9672 -33.8253 0.0286 0.2486 0.5490 0.4902 0.1569 11.8835 2.0000 
25224 25225 6349 5.3503 -7.9672 -33.8253 5.4925 -8.3615 -33.9258 0.0286 0.4311 0.5490 0.4902 0.1569 12.2705 2.0000 
25225 25226 6349 5.4925 -8.3615 -33.9258 5.5744 -8.6775 -34.0442 0.0286 0.3472 0.5490 0.4902 0.1569 15.0659 2.0000 
25224 25227 6350 5.3503 -7.9672 -33.8253 5.4491 -7.9734 -33.8111 0.0214 0.1000 0.6275 0.5882 0.1176 12.2315 3.0000 
25227 25228 6350 5.4491 -7.9734 -33.8111 5.5487 -7.9748 -33.8024 0.0214 0.1000 0.6275 0.5882 0.1176 12.3193 3.0000 
25228 25229 6350 5.5487 -7.9748 -33.8024 5.6477 -7.9637 -33.8110 0.0214 0.1000 0.6275 0.5882 0.1176 12.4594 3.0000 
25229 25230 6350 5.6477 -7.9637 -33.8110 5.7467 -7.9526 -33.8197 0.0214 0.1000 0.6275 0.5882 0.1176 12.8379 3.0000 
25230 25231 6350 5.7467 -7.9526 -33.8197 5.7725 -7.9505 -33.8219 0.0214 0.0260 0.6275 0.5882 0.1176 13.8230 3.0000 
25225 25232 6351 5.4925 -8.3615 -33.9258 5.5920 -8.3607 -33.9364 0.0188 0.1000 0.6275 0.5882 0.1176 15.1243 3.0000 
25232 25233 6351 5.5920 -8.3607 -33.9364 5.6910 -8.3568 -33.9498 0.0188 0.1000 0.6275 0.5882 0.1176 15.2076 3.0000 
25233 25234 6351 5.6910 -8.3568 -33.9498 5.7899 -8.3533 -33.9642 0.0188 0.1000 0.6275 0.5882 0.1176 15.3542 3.0000 
25234 25235 6351 5.7899 -8.3533 -33.9642 5.7925 -8.3532 -33.9645 0.0188 0.0026 0.6275 0.5882 0.1176 15.3600 3.0000 
24330 25236 6352 5.2753 -7.8015 -34.3818 5.6946 -7.9645 -34.7613 0.0265 0.5885 0.5490 0.4902 0.1569 13.8467 2.0000 
24332 25237 6353 5.2272 -7.8629 -34.9431 5.1203 -8.0490 -34.9741 0.0329 0.2169 0.5490 0.4902 0.1569 12.3007 2.0000 
25237 25238 6353 5.1203 -8.0490 -34.9741 4.9561 -8.4195 -35.0778 0.0329 0.4183 0.5490 0.4902 0.1569 12.5632 2.0000 
25238 25239 6353 4.9561 -8.4195 -35.0778 4.8085 -8.7486 -35.1841 0.0329 0.3760 0.5490 0.4902 0.1569 12.8926 2.0000 
25239 25240 6353 4.8085 -8.7486 -35.1841 4.6836 -9.0357 -35.3291 0.0329 0.3451 0.5490 0.4902 0.1569 13.3668 2.0000 
25240 25241 6353 4.6836 -9.0357 -35.3291 4.5007 -9.3894 -35.5005 0.0329 0.4335 0.5490 0.4902 0.1569 15.3600 2.0000 
25237 25242 6354 5.1203 -8.0490 -34.9741 5.1737 -8.1087 -35.0340 0.0204 0.1000 0.6275 0.5882 0.1176 12.6633 3.0000 
25242 25243 6354 5.1737 -8.1087 -35.0340 5.2262 -8.1687 -35.0943 0.0204 0.1000 0.6275 0.5882 0.1176 12.7354 3.0000 
25243 25244 6354 5.2262 -8.1687 -35.0943 5.2768 -8.2304 -35.1545 0.0204 0.1000 0.6275 0.5882 0.1176 12.8607 3.0000 
25244 25245 6354 5.2768 -8.2304 -35.1545 5.3276 -8.2851 -35.2130 0.0204 0.0948 0.6275 0.5882 0.1176 13.8145 3.0000 
25238 25246 6355 4.9561 -8.4195 -35.0778 4.9922 -8.4796 -35.1491 0.0235 0.1000 0.6275 0.5882 0.1176 13.0881 3.0000 
25246 25247 6355 4.9922 -8.4796 -35.1491 5.0198 -8.5347 -35.2279 0.0235 0.1000 0.6275 0.5882 0.1176 13.1938 3.0000 
25247 25248 6355 5.0198 -8.5347 -35.2279 5.0431 -8.6032 -35.2969 0.0235 0.1000 0.6275 0.5882 0.1176 13.3903 3.0000 
25248 25249 6355 5.0431 -8.6032 -35.2969 5.0625 -8.6508 -35.3541 0.0235 0.0769 0.6275 0.5882 0.1176 14.6448 3.0000 
25239 25250 6356 4.8085 -8.7486 -35.1841 4.7473 -8.7452 -35.2632 0.0225 0.1000 0.6275 0.5882 0.1176 13.7208 3.0000 
25250 25251 6356 4.7473 -8.7452 -35.2632 4.6892 -8.7405 -35.3444 0.0225 0.1000 0.6275 0.5882 0.1176 13.7983 3.0000 
25251 25252 6356 4.6892 -8.7405 -35.3444 4.6305 -8.7386 -35.4253 0.0225 0.1000 0.6275 0.5882 0.1176 13.9229 3.0000 
25252 25253 6356 4.6305 -8.7386 -35.4253 4.5704 -8.7374 -35.5052 0.0225 0.1000 0.6275 0.5882 0.1176 14.2786 3.0000 
25253 25254 6356 4.5704 -8.7374 -35.5052 4.5568 -8.7368 -35.5226 0.0225 0.0220 0.6275 0.5882 0.1176 15.1036 3.0000 
24334 25255 6358 5.1793 -7.9160 -35.5127 5.3004 -7.9523 -35.6179 0.0300 0.1644 0.5490 0.4902 0.1569 12.4880 2.0000 
25255 25256 6358 5.3004 -7.9523 -35.6179 5.6334 -8.0275 -35.8532 0.0300 0.4146 0.5490 0.4902 0.1569 12.7178 2.0000 
25256 25257 6358 5.6334 -8.0275 -35.8532 5.9742 -8.0209 -36.1999 0.0300 0.4862 0.5490 0.4902 0.1569 13.0667 2.0000 
25257 25258 6358 5.9742 -8.0209 -36.1999 6.2365 -7.9438 -36.4833 0.0300 0.3939 0.5490 0.4902 0.1569 13.4616 2.0000 
25258 25259 6358 6.2365 -7.9438 -36.4833 6.5019 -7.7392 -36.7852 0.0300 0.4510 0.5490 0.4902 0.1569 14.2083 2.0000 
25259 25260 6358 6.5019 -7.7392 -36.7852 6.6517 -7.5815 -36.9963 0.0300 0.3031 0.5490 0.4902 0.1569 15.3600 2.0000 
25255 25261 6359 5.3004 -7.9523 -35.6179 5.3805 -7.8962 -35.6387 0.0194 0.1000 0.6275 0.5882 0.1176 12.8047 3.0000 
25261 25262 6359 5.3805 -7.8962 -35.6387 5.4604 -7.8371 -35.6496 0.0194 0.1000 0.6275 0.5882 0.1176 12.8828 3.0000 
25262 25263 6359 5.4604 -7.8371 -35.6496 5.5332 -7.7711 -35.6683 0.0194 0.1000 0.6275 0.5882 0.1176 13.0353 3.0000 
25263 25264 6359 5.5332 -7.7711 -35.6683 5.5816 -7.7271 -35.6806 0.0194 0.0665 0.6275 0.5882 0.1176 13.8995 3.0000 
25256 25265 6360 5.6334 -8.0275 -35.8532 5.6826 -7.9674 -35.9161 0.0162 0.1000 0.6275 0.5882 0.1176 13.1096 3.0000 
25265 25266 6360 5.6826 -7.9674 -35.9161 5.7319 -7.9072 -35.9789 0.0162 0.1000 0.6275 0.5882 0.1176 13.1906 3.0000 
25266 25267 6360 5.7319 -7.9072 -35.9789 5.7697 -7.8533 -36.0542 0.0162 0.1000 0.6275 0.5882 0.1176 13.3292 3.0000 
25267 25268 6360 5.7697 -7.8533 -36.0542 5.8055 -7.8040 -36.1326 0.0162 0.0993 0.6275 0.5882 0.1176 14.4272 3.0000 
25257 25269 6361 5.9742 -8.0209 -36.1999 5.9896 -7.9266 -36.2293 0.0202 0.1000 0.6275 0.5882 0.1176 13.6090 3.0000 
25269 25270 6361 5.9896 -7.9266 -36.2293 6.0013 -7.8309 -36.2558 0.0202 0.1000 0.6275 0.5882 0.1176 13.6851 3.0000 
25270 25271 6361 6.0013 -7.8309 -36.2558 6.0121 -7.7370 -36.2885 0.0202 0.1000 0.6275 0.5882 0.1176 13.8222 3.0000 
25271 25272 6361 6.0121 -7.7370 -36.2885 6.0239 -7.6580 -36.3168 0.0202 0.0848 0.6275 0.5882 0.1176 14.7714 3.0000 
25258 25273 6362 6.2365 -7.9438 -36.4833 6.2531 -7.8508 -36.5161 0.0201 0.1000 0.6275 0.5882 0.1176 14.3120 3.0000 
25273 25274 6362 6.2531 -7.8508 -36.5161 6.2750 -7.7588 -36.5487 0.0201 0.1000 0.6275 0.5882 0.1176 14.3944 3.0000 
25274 25275 6362 6.2750 -7.7588 -36.5487 6.2992 -7.6722 -36.5925 0.0201 0.1000 0.6275 0.5882 0.1176 14.5248 3.0000 
25275 25276 6362 6.2992 -7.6722 -36.5925 6.3212 -7.5838 -36.6337 0.0201 0.1000 0.6275 0.5882 0.1176 14.8651 3.0000 
25276 25277 6362 6.3212 -7.5838 -36.6337 6.3250 -7.5617 -36.6459 0.0201 0.0255 0.6275 0.5882 0.1176 15.3600 3.0000 
24336 25278 6364 5.1295 -7.9490 -36.1181 4.9616 -8.1431 -36.0361 0.0318 0.2694 0.5490 0.4902 0.1569 12.7793 2.0000 
25278 25279 6364 4.9616 -8.1431 -36.0361 4.6837 -8.4163 -35.8909 0.0318 0.4159 0.5490 0.4902 0.1569 13.0081 2.0000 
25279 25280 6364 4.6837 -8.4163 -35.8909 4.4322 -8.6638 -35.7594 0.0318 0.3766 0.5490 0.4902 0.1569 13.2414 2.0000 
25280 25281 6364 4.4322 -8.6638 -35.7594 4.1156 -8.8459 -35.6357 0.0318 0.3856 0.5490 0.4902 0.1569 13.5132 2.0000 
25281 25282 6364 4.1156 -8.8459 -35.6357 3.8550 -9.0393 -35.5070 0.0318 0.3491 0.5490 0.4902 0.1569 13.7970 2.0000 
25282 25283 6364 3.8550 -9.0393 -35.5070 3.5795 -9.1704 -35.2777 0.0318 0.3816 0.5490 0.4902 0.1569 14.1631 2.0000 
25283 25284 6364 3.5795 -9.1704 -35.2777 3.3003 -9.3108 -35.0208 0.0318 0.4046 0.5490 0.4902 0.1569 14.6451 2.0000 
25284 25285 6364 3.3003 -9.3108 -35.0208 3.0164 -9.4599 -34.8522 0.0318 0.3623 0.5490 0.4902 0.1569 15.2088 2.0000 
25285 25286 6364 3.0164 -9.4599 -34.8522 2.9488 -9.4922 -34.8222 0.0318 0.0807 0.5490 0.4902 0.1569 15.3600 2.0000 
25278 25287 6365 4.9616 -8.1431 -36.0361 4.8871 -8.1309 -35.9705 0.0220 0.1000 0.6275 0.5882 0.1176 13.0293 3.0000 
25287 25288 6365 4.8871 -8.1309 -35.9705 4.8199 -8.0904 -35.9085 0.0220 0.1000 0.6275 0.5882 0.1176 13.1095 3.0000 
25288 25289 6365 4.8199 -8.0904 -35.9085 4.7641 -8.0485 -35.8369 0.0220 0.1000 0.6275 0.5882 0.1176 13.2506 3.0000 
25289 25290 6365 4.7641 -8.0485 -35.8369 4.7148 -8.0084 -35.7711 0.0220 0.0915 0.6275 0.5882 0.1176 14.2919 3.0000 
25279 25291 6366 4.6837 -8.4163 -35.8909 4.7371 -8.4846 -35.8411 0.0218 0.1000 0.6275 0.5882 0.1176 13.2779 3.0000 
25291 25292 6366 4.7371 -8.4846 -35.8411 4.7838 -8.5515 -35.7832 0.0218 0.1000 0.6275 0.5882 0.1176 13.3472 3.0000 
25292 25293 6366 4.7838 -8.5515 -35.7832 4.8313 -8.6183 -35.7259 0.0218 0.1000 0.6275 0.5882 0.1176 13.4576 3.0000 
25293 25294 6366 4.8313 -8.6183 -35.7259 4.8811 -8.6861 -35.6720 0.0218 0.1000 0.6275 0.5882 0.1176 13.7554 3.0000 
25294 25295 6366 4.8811 -8.6861 -35.6720 4.8957 -8.7020 -35.6572 0.0218 0.0261 0.6275 0.5882 0.1176 14.5344 3.0000 
25280 25296 6367 4.4322 -8.6638 -35.7594 4.3894 -8.6429 -35.6715 0.0191 0.1000 0.6275 0.5882 0.1176 13.5538 3.0000 
25296 25297 6367 4.3894 -8.6429 -35.6715 4.3383 -8.6257 -35.5873 0.0191 0.1000 0.6275 0.5882 0.1176 13.6422 3.0000 
25297 25298 6367 4.3383 -8.6257 -35.5873 4.2914 -8.6196 -35.4992 0.0191 0.1000 0.6275 0.5882 0.1176 13.7886 3.0000 
25298 25299 6367 4.2914 -8.6196 -35.4992 4.2369 -8.6248 -35.4155 0.0191 0.1000 0.6275 0.5882 0.1176 14.3184 3.0000 
25299 25300 6367 4.2369 -8.6248 -35.4155 4.2311 -8.6253 -35.4065 0.0191 0.0107 0.6275 0.5882 0.1176 15.0632 3.0000 
25281 25301 6368 4.1156 -8.8459 -35.6357 4.0332 -8.7972 -35.6646 0.0215 0.1000 0.6275 0.5882 0.1176 13.8639 3.0000 
25301 25302 6368 4.0332 -8.7972 -35.6646 3.9519 -8.7508 -35.6998 0.0215 0.1000 0.6275 0.5882 0.1176 13.9489 3.0000 
25302 25303 6368 3.9519 -8.7508 -35.6998 3.8688 -8.7084 -35.7356 0.0215 0.1000 0.6275 0.5882 0.1176 14.0857 3.0000 
25303 25304 6368 3.8688 -8.7084 -35.7356 3.7878 -8.6622 -35.7718 0.0215 0.1000 0.6275 0.5882 0.1176 14.4783 3.0000 
25304 25305 6368 3.7878 -8.6622 -35.7718 3.7699 -8.6532 -35.7794 0.0215 0.0214 0.6275 0.5882 0.1176 15.3600 3.0000 
25282 25306 6369 3.8550 -9.0393 -35.5070 3.8015 -9.0381 -35.5915 0.0182 0.1000 0.6275 0.5882 0.1176 14.1969 3.0000 
